2019-02-06 20:08:48,438 DEBUG paramiko.transport       starting thread (client mode): 0xfc926198
2019-02-06 20:08:57,058 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:57,060 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:57,061 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:57,062 ERROR paramiko.transport       Exception: Error reading SSH protocol banner
2019-02-06 20:08:57,062 DEBUG paramiko.transport       starting thread (client mode): 0xf56e1e10
2019-02-06 20:08:57,063 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:57,065 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:57,065 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:57,069 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
2019-02-06 20:08:57,069 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:57,070 ERROR paramiko.transport       Traceback (most recent call last):
2019-02-06 20:08:57,071 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:57,072 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:57,073 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:57,076 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:57,077 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:57,078 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:57,078 ERROR paramiko.transport         File "/usr/lib/python3.7/site-packages/paramiko/transport.py", line 2138, in _check_banner
2019-02-06 20:08:57,079 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:57,080 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:57,080 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:57,081 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:57,082 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:57,082 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:57,083 ERROR paramiko.transport           buf = self.packetizer.readline(timeout)
2019-02-06 20:08:57,083 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:57,084 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:57,085 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:57,088 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:57,089 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:57,089 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:57,090 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:57,090 ERROR paramiko.transport         File "/usr/lib/python3.7/site-packages/paramiko/packet.py", line 367, in readline
2019-02-06 20:08:57,091 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:57,092 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:57,092 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:57,093 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:57,094 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:57,095 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:57,096 ERROR paramiko.transport           buf += self._read_timeout(timeout)
2019-02-06 20:08:57,097 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:57,099 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:57,099 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:57,100 ERROR paramiko.transport         File "/usr/lib/python3.7/site-packages/paramiko/packet.py", line 563, in _read_timeout
2019-02-06 20:08:57,102 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:57,103 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:57,104 ERROR paramiko.transport           raise EOFError()
2019-02-06 20:08:57,104 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:57,106 ERROR paramiko.transport       EOFError
2019-02-06 20:08:57,107 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:57,107 ERROR paramiko.transport       
2019-02-06 20:08:57,108 ERROR paramiko.transport       During handling of the above exception, another exception occurred:
2019-02-06 20:08:57,109 ERROR paramiko.transport       
2019-02-06 20:08:57,109 ERROR paramiko.transport       Traceback (most recent call last):
2019-02-06 20:08:57,110 ERROR paramiko.transport         File "/usr/lib/python3.7/site-packages/paramiko/transport.py", line 1966, in run
2019-02-06 20:08:57,111 ERROR paramiko.transport           self._check_banner()
2019-02-06 20:08:57,112 ERROR paramiko.transport         File "/usr/lib/python3.7/site-packages/paramiko/transport.py", line 2143, in _check_banner
2019-02-06 20:08:57,112 ERROR paramiko.transport           "Error reading SSH protocol banner" + str(e)
2019-02-06 20:08:57,113 ERROR paramiko.transport       paramiko.ssh_exception.SSHException: Error reading SSH protocol banner
2019-02-06 20:08:57,114 ERROR paramiko.transport       
2019-02-06 20:08:57,115 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:57,119 DEBUG paramiko.transport       starting thread (client mode): 0xf46cea58
2019-02-06 20:08:57,120 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:57,122 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:57,122 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
2019-02-06 20:08:57,123 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:57,128 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:57,130 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:57,132 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:57,134 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:57,135 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:57,139 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:57,140 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:57,142 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:57,143 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:57,145 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:57,146 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:57,146 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:57,146 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:57,148 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:57,148 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:57,150 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:57,151 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:57,151 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:57,152 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:57,152 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:57,158 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:57,165 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:57,166 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:57,185 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:57,188 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:57,193 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:57,195 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:57,196 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:57,235 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:59,579 INFO paramiko.transport       Authentication (password) failed.
2019-02-06 20:08:59,581 DEBUG paramiko.transport       starting thread (client mode): 0xf56f4358
2019-02-06 20:08:59,582 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
2019-02-06 20:08:59,595 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:59,595 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:59,598 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:59,599 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:59,599 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:59,599 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:59,599 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:59,600 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:59,608 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:59,609 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:59,610 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:59,652 DEBUG paramiko.transport       userauth is OK
2019-02-06 20:08:59,680 DEBUG paramiko.transport       EOF in transport thread
2019-02-06 20:08:59,685 INFO paramiko.transport       Authentication (password) failed.
2019-02-06 20:08:59,687 DEBUG paramiko.transport       starting thread (client mode): 0xf56f4be0
2019-02-06 20:08:59,688 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
2019-02-06 20:08:59,692 INFO paramiko.transport       Authentication (password) failed.
2019-02-06 20:08:59,694 DEBUG paramiko.transport       starting thread (client mode): 0xf56f4f98
2019-02-06 20:08:59,695 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
2019-02-06 20:08:59,704 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:59,705 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:59,708 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:59,708 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:59,708 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:59,709 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:59,709 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:59,709 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:59,710 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:59,711 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:59,715 DEBUG paramiko.transport       kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1'] server key:['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
2019-02-06 20:08:59,715 DEBUG paramiko.transport       Kex agreed: ecdh-sha2-nistp256
2019-02-06 20:08:59,716 DEBUG paramiko.transport       HostKey agreed: ssh-ed25519
2019-02-06 20:08:59,716 DEBUG paramiko.transport       Cipher agreed: aes128-ctr
2019-02-06 20:08:59,717 DEBUG paramiko.transport       MAC agreed: hmac-sha2-256
2019-02-06 20:08:59,717 DEBUG paramiko.transport       Compression agreed: none
2019-02-06 20:08:59,724 DEBUG paramiko.transport       kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2019-02-06 20:08:59,726 DEBUG paramiko.transport       Switch to new keys ...
2019-02-06 20:08:59,727 DEBUG paramiko.transport       Adding ssh-ed25519 host key for 127.0.0.1: b'd36e335691574793c30041368a167855'
2019-02-06 20:08:59,734 INFO paramiko.transport       Authentication (password) failed.
2019-02-06 20:08:59,736 DEBUG paramiko.transport       starting thread (client mode): 0xf46ce2e8
2019-02-06 20:08:59,737 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
2019-02-06 20:08:59,738 INFO paramiko.transport       Authentication (password) failed.
2019-02-06 20:08:59,740 DEBUG paramiko.transport       starting thread (client mode): 0xf56fb7b8
2019-02-06 20:08:59,741 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
2019-02-06 20:08:59,754 INFO paramiko.transport       Authentication (password) failed.
2019-02-06 20:08:59,756 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:59,757 INFO paramiko.transport       Authentication (password) failed.
2019-02-06 20:08:59,759 DEBUG paramiko.transport       Remote version/idstring: SSH-2.0-OpenSSH_7.9
2019-02-06 20:08:59,759 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:59,762 DEBUG paramiko.transport       starting thread (client mode): 0xf56fbdd8
2019-02-06 20:08:59,762 INFO paramiko.transport       Connected (version 2.0, client OpenSSH_7.9)
2019-02-06 20:08:59,764 DEBUG paramiko.transport       starting thread (client mode): 0xf57022e8
2019-02-06 20:08:59,765 DEBUG paramiko.transport       Local version/idstring: SSH-2.0-paramiko_2.4.2
